"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"FP:ES","Esso S.A.F","ES","01/03/1989","Global Equity","Common stocks","Developed markets ex-US","Energy","FR0000120669","4320986","748,137,728","EUR","Analyze"
"FP:MDM","Maisons du Monde S.A","MDM","05/27/2016","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0013153541","BYY8LS2","740,050,880","EUR","Analyze"
"FP:CEN","Groupe CRIT SA","CEN","03/19/1999","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0000036675","7071775","708,097,024","EUR","Analyze"
"FP:BOI","Boiron SA","BOI","07/27/1989","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0000061129","7622043","707,786,752","EUR","Analyze"
"FP:AUB","Aubay Société Anonyme","AUB","06/15/1998","Global Equity","Common stocks","Developed markets ex-US","Information Technology","FR0000063737","5997323","697,519,680","EUR","Analyze"
"FP:CGG","CGG","CGG","01/07/1985","Global Equity","Common stocks","Developed markets ex-US","Energy","FR0013181864","BYVFMG1","690,413,056","EUR","Analyze"
"FP:CDA","Compagnie des Alpes SA","CDA","11/18/1994","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0000053324","B1YBWR6","674,451,456","EUR","Analyze"
"FP:QDT","Quadient S.A","QDT","02/24/1999","Global Equity","Comon stocks","Developed markets ex-US","Information Technology","FR0000120560","","656,327,168","EUR","Analyze"
"FP:MRN","Mersen S.A","MRN","07/27/1989","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0000039620","5481202","635,959,808","EUR","Analyze"
"FP:S30","Solutions Se","S30","09/22/2020","Global Equity","Common stocks","Developed markets ex-US","Information Technology","FR0013379484","BD5FFX8","622,420,992","EUR","Analyze"
"FP:CAF","Caisse Régionale de Crédit Agricole Mutuel de Paris et d'Ile-de-France","CAF","03/03/1988","Global Equity","Common stocks","Developed markets ex-US","Financials","FR0000045528","7110463","607,647,296","EUR","Analyze"
"FP:NEO","Neopost S.A","NEO","02/23/1999","Global Equity","Common stocks","Developed markets ex-US","Information Technology","FR0000120560","5617096","605,482,240","EUR","Analyze"
"FP:KOF","Kaufman & Broad S.A","KOF","02/07/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0004007813","B138HB7","577,863,232","EUR","Analyze"
"FP:ASY","Assystem S.A","ASY","10/22/1999","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0000074148","5797921","562,320,192","EUR","Analyze"
"FP:GLO","GL Events","GLO","01/03/2000","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0000066672","7154104","520,105,856","EUR","Analyze"
"FP:BON","Bonduelle SA","BON","06/26/1998","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","FR0000063935","5481989","507,004,640","EUR","Analyze"
"FP:NACON","Nacon","NACON","03/04/2020","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0013482791","BL4SFK1","501,053,248","EUR","Analyze"
"FP:TER","TERREÏS","TER","12/18/2006","Global Equity","Common stocks","Developed markets ex-US","Real Estate Development & Operations","FR0010407049","B1L0DN9","495,675,296","EUR","Analyze"
"FP:ELIOR","Elior Group S.A","ELIOR","06/11/2014","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0011950732","BN40H61","488,337,888","EUR","Analyze"
"FP:NRG","NRJ Group SA","NRG","06/16/2000","Global Equity","Common stocks","Developed markets ex-US","Communication Services","FR0000121691","5996126","465,683,712","EUR","Analyze"
"FP:SMCP","SMCP S.A.S","SMCP","10/19/2017","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0013214145","BDVP4Y6","465,217,504","EUR","Analyze"
"FP:MCPHY","Mcphy Energy","MCPHY","03/25/2014","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0011742329","BKF1Y61","462,278,688","EUR","Analyze"
"FP:JCQ","Jacquet Metal Service SA","JCQ","06/11/1987","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0000033904","5286582","459,912,000","EUR","Analyze"
"FP:AB","AB Science S.A","AB","04/26/2010","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0010557264","B5VSTM2","440,496,192","EUR","Analyze"
"FP:AKW","AKWEL","AKW","07/04/1994","Global Equity","Comon stocks","Developed markets ex-US","Consumer Discretionary","FR0000053027","","435,245,824","EUR","Analyze"
"FP:CRI","Chargeurs SA","CRI","06/24/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0000130692","5021318","435,014,528","EUR","Analyze"
"FP:ABCA","ABC Arbitrage SA","ABCA","02/03/1999","Global Equity","Common stocks","Developed markets ex-US","Financials","FR0004040608","4121714","422,220,992","EUR","Analyze"
"FP:ALGIL","Groupe Guillin S.A","ALGIL","03/25/1991","Global Equity","Common stocks","Developed markets ex-US","Materials","FR0012819381","BYTH656","412,217,728","EUR","Analyze"
"FP:ANF","ANF Immobilier","ANF","07/27/1989","Global Equity","Common stocks","Developed markets ex-US","Real Estate","FR0000063091","B08H9V6","403,758,080","EUR","Analyze"
"FP:LNA","LNA Santé SA","LNA","06/07/2006","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0004170017","B03GCV9","380,704,544","EUR","Analyze"
"FP:IVA","Inventiva S.A.","IVA","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Communication Services","FR0013233012","","367,044,896","EUR","Analyze"
"FP:AXW","Axway Software SA","AXW","06/13/2011","Global Equity","Common stocks","Developed markets ex-US","Information Technology","FR0011040500","B3S0TP0","359,402,144","EUR","Analyze"
"FP:GBT","Guerbet SA","GBT","01/03/2000","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0000032526","4395155","303,100,800","EUR","Analyze"
"FP:GBB","Bourbon Corporation SA","GBB","10/20/1998","Global Equity","Common stocks","Developed markets ex-US","Energy","FR0004548873","5552993","284,284,768","EUR","Analyze"
"FP:CNF","Caisse régionale de Crédit Agricole Nord de France","CNF","07/16/2002","Global Equity","Common stocks","Developed markets ex-US","Financials","FR0000185514","B0VTSP6","272,796,448","EUR","Analyze"
"FP:OPN","Groupe Open","OPN","05/25/1998","Global Equity","Common stocks","Developed markets ex-US","Unknown","FR0004050300","B01XQR6","270,030,112","EUR","Analyze"
"FP:ALFOC","Focus Home Interactive SA","ALFOC","02/16/2015","Global Equity","Common stocks","Developed markets ex-US","Unknown","FR0012419307","BVRYS85","238,615,152","EUR","Analyze"
"FP:IPH","Innate Pharma S.A","IPH","10/31/2006","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0010331421","B1G5FB1","231,764,240","EUR","Analyze"
"FP:LAT","Latécoère S.A","LAT","07/27/1989","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0000032278","7530146","224,382,464","EUR","Analyze"
"FP:ALMDG","MGI Digital Graphic Technology","ALMDG","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Communication Services","FR0010353888","B18FJV7","216,724,656","EUR","Analyze"
"FP:RAL","Rallye SA","RAL","03/25/1991","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","FR0000060618","4368920","196,719,136","EUR","Analyze"
"FP:NANO","Nanobiotix S.A","NANO","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0011341205","","184,493,504","EUR","Analyze"
"FP:SRP","SRP Groupe S.A","SRP","10/30/2015","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0013006558","BYNZ9V3","182,605,424","EUR","Analyze"
"FP:GNFT","Genfit SA","GNFT","12/19/2006","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0004163111","B03B708","171,265,680","EUR","Analyze"
"FP:PARRO","Parrot S.A","PARRO","06/28/2006","Global Equity","Common stocks","Developed markets ex-US","Information Technology","FR0004038263","B04VST3","167,109,968","EUR","Analyze"
"FP:ALCLS","Cellectis S.A","ALCLS","02/07/2007","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0010425595","B1P76L5","164,767,888","EUR","Analyze"
"FP:FGA","Figeac Aero Société Anonyme","FGA","12/23/2013","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0011665280","BHC8KJ9","163,570,560","EUR","Analyze"
"FP:MBWS","Marie Brizard Wine & Spirits SA","MBWS","01/27/1997","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","FR0000060873","5182282","153,202,992","EUR","Analyze"
"FP:DBV","DBV Technologies S.A","DBV","03/28/2012","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0010417345","B59DTF2","148,760,560","EUR","Analyze"
"FP:ALMED","Medicrea International SA Class O","ALMED","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Unknown","FR0004178572","","146,346,240","EUR","Analyze"
"FP:CLA","Claranova SE","CLA","12/09/1996","Global Equity","Common stocks","Developed markets ex-US","Unknown","FR0004026714","BKDWSH5","145,150,288","EUR","Analyze"
"FP:ALNOV","Novacyt Sa","ALNOV","10/12/2012","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0010397232","B8QCPL1","133,271,640","EUR","Analyze"
"FP:LOCAL","Solocal Group S.A","LOCAL","05/13/2013","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0012938884","BYTBRM2","125,525,352","EUR","Analyze"
"FP:PIG","Haulotte Group SA","PIG","12/03/1998","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0000066755","5968846","113,610,416","EUR","Analyze"
"FP:PVL","PLASTIQUES DU VAL DE LOIRE SA","PVL","09/10/1992","Global Equity","Common stocks","Developed markets ex-US","Materials","FR0013252186","BYPFFX5","108,402,488","EUR","Analyze"
"FP:AKOM","Aerkomm Inc.","AKOM","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Unknown","US00774B2088","","80,042,400","EUR","Analyze"
"FP:COX","Nicox S.A","COX","11/03/1999","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0013018124","BZ16HF5","79,357,608","EUR","Analyze"
"FP:VAC","Pierre & Vacances SA","VAC","06/14/1999","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0000073041","5700479","60,522,408","EUR","Analyze"
"FP:POXEL","Poxel SA","POXEL","02/06/2015","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0012432516","BVL8RS6","53,850,212","EUR","Analyze"
"FP:ERYP","Erytech Pharma S.A.","ERYP","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0011471135","","35,854,612","EUR","Analyze"
"FP:ALBPS","Biophytis SA","ALBPS","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Communication Services","FR0012816825","","19,918,034","EUR","Analyze"
"FP:1583985D","Total Sa","1583985D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Energy","FR0013321452","BYVSDN4","0","EUR","Analyze"
"FP:1624733D","Publicis Groupe Coupon","1624733D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0013333184","BZ15VJ4","0","EUR","Analyze"
"FP:1625053D","Bollore Coupon","1625053D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0013329968","BFY69W3","0","EUR","Analyze"
"FP:1625306D","Total Sa Coupon","1625306D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Energy","FR0013333374","BG0KX13","0","EUR","Analyze"
"FP:1643192D","Remy Cointreau Sa Coupon","1643192D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","FR0013346244","BF0XD60","0","EUR","Analyze"
"FP:1651620D","Bollore Sa - Coupon Rights","1651620D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0013358017","BFZ3P03","0","EUR","Analyze"
"FP:1655454D","Total Sa Coupon","1655454D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Energy","FR0013358967","BD5GZX1","0","EUR","Analyze"
"FP:1721859D","Bollore Coupon","1721859D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0013415718","BKC5FG3","0","EUR","Analyze"
"FP:1723706D","Korian Dividend Coupon","1723706D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR0013421088","BJLMVQ0","0","EUR","Analyze"
"FP:1891412D","Essilorluxottica Sa","1891412D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0014002ZS9","BNVV9W7","0","EUR","Analyze"
"FP:ALODS","Alstom Rights Sa","ALODS","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Industrials","FR0014000IN0","BN132T1","0","EUR","Analyze"
"FP:ALTDS","Altran Technologies Rights Sa","ALTDS","11/23/2021","Global Equity","Common stocks","Developed markets ex-US","Information Technology","FR0013324498","BD9H3X6","0","EUR","Analyze"
"FP:CDADS","Compagnie Des Alpes Rights Sa","CDADS","06/11/2021","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0014003UJ7","BMFZKY7","0","EUR","Analyze"
"FP:CRINV","Chargeurs SA","CRINV","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Unknown","","","0","EUR","Analyze"
"FP:EDFDS","ELECTRICITE DE FRANCE RIGHTS SA","EDFDS","03/28/2022","Global Equity","Comon stocks","Developed markets ex-US","Utilities","","","0","EUR","Analyze"
"FP:ELE","EULER HERMES GROUP SA","ELE","04/27/2000","Global Equity","Common stocks","Developed markets ex-US","Financials","FR0004254035","5950661","0","EUR","Analyze"
"FP:ENXDS","Euronext Rights Nv","ENXDS","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Financials","NL0015000A04","BMYQ2N4","0","EUR","Analyze"
"FP:EODS","FAURECIA RIGHTS","EODS","06/13/2022","Global Equity","Comon stocks","Developed markets ex-US","Consumer Discretionary","","","0","EUR","Analyze"
"FP:EQS","EQUASENS SA","EQS","10/25/2000","Global Equity","Comon stocks","Developed markets ex-US","Health Care","","","0","EUR","Analyze"
"FP:GFCDS","GECINA RIGHTS SA","GFCDS","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Real Estate","FR0013270014","BDC3JC2","0","EUR","Analyze"
"FP:HAV","HAVAS SA","HAV","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","FR0000121881","5980958","0","EUR","Analyze"
"FP:KORDS","Korian Rights Sa","KORDS","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Health Care","FR00140003N8","BLPJS60","0","EUR","Analyze"
"FP:LHN","LafargeHolcim Ltd","LHN","07/09/2015","Global Equity","Common stocks","Developed markets ex-US","Unknown","CH0012214059","BZ3DNX4","0","EUR","Analyze"
"FP:NEODS","Neoen Rights Sa","NEODS","03/22/2021","Global Equity","Common stocks","Developed markets ex-US","Utilities","FR0014002DH9","BNTHZY1","0","EUR","Analyze"
"FP:NK.RI20","Imerys Coupon Rights","NK.RI20","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Materials","FR0013509353","BMFFT06","0","EUR","Analyze"
"FP:PUB.RI20","Publicis Coupon Rights","PUB.RI20","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Other","FR0013509114","BNC0XM1","0","EUR","Analyze"
"FP:PUM","Puma","PUM","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","DE0006969603","99RUX53","0","EUR","Analyze"
"FP:SFR","SFR GROUP SA","SFR","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Communication Services","FR0011594233","BG3FC18","0","EUR","Analyze"
"FP:STAGR","Stallergenes Greer plc","STAGR","09/08/2015","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BZ21RF93","BZ21RF9","0","EUR","Analyze"
"FP:VIEDS","Veolia Environ. Rights Sa","VIEDS","09/20/2021","Global Equity","Common stocks","Developed markets ex-US","Utilities","FR0014005GA0","BK9R6F8","0","EUR","Analyze"
"FP:WAVE","Wavestone SA","WAVE","02/16/2000","Global Equity","Comon stocks","Developed markets ex-US","Information Technology","","","0","EUR","Analyze"
