"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"QLYS","Qualys Inc","","09/28/2012","US Equity","Common stocks","Mid cap","Information Technology","US74758T3032","B7XJTN8","4,561,048,069","USD","Analyze"
"HALO","Halozyme Therapeutics Inc","","07/26/2004","US Equity","Common stocks","Mid cap","Health Care","US40637H1095","2975098","4,559,155,912","USD","Analyze"
"TSEM","Tower Semiconductor Ltd.","","02/11/2013","US Equity","Common stocks","Mid cap","Information Technology","IL0010823792","2898173","4,554,296,088","USD","Analyze"
"DLO","dLocal Ltd","","06/03/2021","US Equity","Common stocks","Mid cap","Information Technology","","BKVF490","4,519,835,716","USD","Analyze"
"IPAR","Inter Parfums Inc","","02/21/2001","US Equity","Common stocks","Mid cap","Consumer Staples","US4583341098","2473150","4,463,843,227","USD","Analyze"
"IART","Integra Lifesciences Holdings Corp","","08/16/1995","US Equity","Common stocks","Mid cap","Health Care","US4579852082","2248693","4,425,491,138","USD","Analyze"
"FFIN","First Financial Bankshares Inc","","11/01/1993","US Equity","Common stocks","Mid cap","Financials","US32020R1095","2266026","4,419,450,496","USD","Analyze"
"WEN","Wendys","","12/31/2012","US Equity","Common stocks","Mid cap","Consumer Discretionary","US95058W1009","B3NXMJ9","4,415,593,020","USD","Analyze"
"ITCI","Intra Cellular Therapies Inc","","12/27/2013","US Equity","Common stocks","Mid cap","Health Care","US46116X1019","BHCB0P4","4,372,399,338","USD","Analyze"
"VC","Visteon Corp","","01/02/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","US92839U2069","B4N0JJ6","4,357,060,465","USD","Analyze"
"DUOL","Duolingo, Inc.","","07/28/2021","US Equity","Common stocks","Mid cap","Consumer Discretionary","US26603R1068","BMCM6P4","4,351,413,154","USD","Analyze"
"WMG","Warner Music Group Corp. - Class A","","05/11/2005","US Equity","Common stocks","Mid cap","Communication Services","US9345502036","BLGJ610","4,335,342,092","USD","Analyze"
"APP","Applovin Corp","","04/15/2021","US Equity","Common stocks","Mid cap","Information Technology","US03831W1080","BMV3LG4","4,331,364,086","USD","Analyze"
"CIGI","Colliers International Group Inc.","","02/11/2013","US Equity","Common stocks","Mid cap","Real Estate","CA1946931070","BYL7SB4","4,323,302,478","USD","Analyze"
"COKE","Coca Cola Bottling","","02/12/2001","US Equity","Common stocks","Mid cap","Consumer Staples","US1910981026","2206721","4,309,278,186","USD","Analyze"
"PYCR","Paycor HCM Inc","","07/21/2021","US Equity","Common stocks","Mid cap","Information Technology","US70435P1021","BNLYJ59","4,308,617,962","USD","Analyze"
"SYNA","Synaptics Inc","","01/29/2002","US Equity","Common stocks","Mid cap","Information Technology","US87157D1090","2839268","4,302,804,907","USD","Analyze"
"ACLS","Axcelis Technologies Inc","","02/02/2001","US Equity","Common stocks","Mid cap","Information Technology","US0545402085","BD420Q8","4,297,973,466","USD","Analyze"
"FCFS","Firstcash Inc","","02/16/2001","US Equity","Common stocks","Mid cap","Financials","US33768G1076","BMF5Q83","4,272,395,921","USD","Analyze"
"WTFC","Wintrust Financial Corp","","03/12/2001","US Equity","Common stocks","Mid cap","Financials","US97650W1080","2425258","4,249,775,892","USD","Analyze"
"SBNY","Signature Bank","","03/23/2004","US Equity","Common stocks","Mid cap","Financials","US82669G1040","B00JQL9","4,244,281,090","USD","Analyze"
"ALKS","Alkermes PLC","","02/02/2001","US Equity","Common stocks","Mid cap","Health Care","IE00B56GVS15","B3P6D26","4,233,019,917","USD","Analyze"
"PENN","Penn National Gaming Inc","","05/26/1994","US Equity","Common stocks","Mid cap","Consumer Discretionary","US7075691094","2682105","4,222,202,904","USD","Analyze"
"SAFM","Sanderson Farms Inc","","03/05/2001","US Equity","Common stocks","Mid cap","Consumer Staples","US8000131040","2774336","4,211,029,504","USD","Analyze"
"MDGL","Madrigal Pharmaceuticals Inc","","02/06/2007","US Equity","Common stocks","Mid cap","Health Care","US5588681057","BD59BS7","4,207,293,264","USD","Analyze"
"IAC","IAC/InterActive","","01/12/1995","US Equity","Common stocks","Mid cap","Communication Services","US44891N2080","BNDYF48","4,188,172,291","USD","Analyze"
"DIOD","Diodes Inc","","02/13/2001","US Equity","Common stocks","Mid cap","Information Technology","US2545431015","2270500","4,177,502,477","USD","Analyze"
"OCDX","Ortho Clinical Diagnostics Holdings plc","","01/28/2021","US Equity","Common stocks","Mid cap","Health Care","GB00BMDNH979","BMDNH97","4,153,230,336","USD","Analyze"
"FELE","Franklin Electric Inc","","02/16/2001","US Equity","Common stocks","Mid cap","Industrials","US3535141028","2350383","4,139,516,718","USD","Analyze"
"ONB","Old National Bancorp","","02/28/2001","US Equity","Common stocks","Mid cap","Financials","US6800331075","2658441","4,086,275,850","USD","Analyze"
"ZION","Zions Bancorporation","","03/12/2001","US Equity","Common stocks","Mid cap","Financials","US9897011071","2989828","4,080,415,379","USD","Analyze"
"MMSI","Merit Medical Systems Inc","","02/26/2001","US Equity","Common stocks","Mid cap","Health Care","US5898891040","2580555","4,064,994,829","USD","Analyze"
"AIMC","Altra Industrial Motion Corp","","12/15/2006","US Equity","Common stocks","Mid cap","Industrials","US02208R1068","B1L82T2","4,051,500,763","USD","Analyze"
"PNFP","Pinnacle Financial Partners Inc","","03/01/2001","US Equity","Common stocks","Mid cap","Financials","US72346Q1040","2675097","4,024,428,099","USD","Analyze"
"OZK","Bank of the Ozarks","","07/22/2013","US Equity","Common stocks","Mid cap","Financials","US06417N1037","BZ56Q65","4,018,125,700","USD","Analyze"
"SGRY","Surgery Partners Inc","","10/01/2015","US Equity","Common stocks","Mid cap","Health Care","US86881A1007","BYTC1B2","3,988,777,211","USD","Analyze"
"PLTK","Playtika Holding Corp.","","08/24/2015","US Equity","Common stocks","Mid cap","Communication Services","US72815L1070","BNRQKQ7","3,955,894,417","USD","Analyze"
"NEOG","Neogen Corp","","08/23/1989","US Equity","Common stocks","Mid cap","Health Care","US6404911066","2630085","3,953,461,836","USD","Analyze"
"CWST","Casella Waste Systems Inc Class A","","02/12/2001","US Equity","Common stocks","Mid cap","Industrials","US1474481041","2120490","3,940,610,978","USD","Analyze"
"AVT","Avnet Inc","","02/08/2001","US Equity","Common stocks","Mid cap","Information Technology","US0538071038","2066505","3,928,403,974","USD","Analyze"
"BCPC","Balchem Corp","","02/07/2001","US Equity","Common stocks","Mid cap","Materials","US0576652004","2072074","3,903,440,699","USD","Analyze"
"CFLT","Confluent, Inc.","","06/24/2021","US Equity","Common stocks","Mid cap","Information Technology","US20717M1036","BNXH3Z4","3,899,504,884","USD","Analyze"
"MANT","Mantech International Corp Class A","","02/07/2002","US Equity","Common stocks","Mid cap","Industrials","US5645631046","2825308","3,874,077,952","USD","Analyze"
"WFRD","Weatherford International plc","","06/02/2021","US Equity","Common stocks","Mid cap","Energy","IE00BLNN3691","BLNN369","3,849,344,430","USD","Analyze"
"RCM","R1 RCM Inc.","","05/20/2010","US Equity","Common stocks","Mid cap","Health Care","US77634L1052","BP2S437","3,845,875,000","USD","Analyze"
"BL","Blackline Inc","","10/28/2016","US Equity","Common stocks","Mid cap","Information Technology","US09239B1098","BD3WZS6","3,823,201,531","USD","Analyze"
"BPOP","Popular Inc","","03/17/1980","US Equity","Common stocks","Mid cap","Financials","PR7331747001","B86QM90","3,787,404,760","USD","Analyze"
"PAAS","Pan American Silver Corp.","","08/24/2001","US Equity","Common stocks","Mid cap","Materials","CA6979001089","","3,781,720,970","USD","Analyze"
"RUN","Sunrun Inc","","08/05/2015","US Equity","Common stocks","Mid cap","Industrials","US86771W1053","BYXB1Y8","3,780,162,842","USD","Analyze"
"SRCL","Stericycle Inc","","03/06/2001","US Equity","Common stocks","Mid cap","Industrials","US8589121081","2860826","3,779,710,840","USD","Analyze"
"PCH","PotlatchDeltic Corporation","","12/17/2010","US Equity","REITs","Mid cap","Real Estate","US7376301039","B0XXJN1","3,733,675,146","USD","Analyze"
"CERT","Certara, Inc.","","12/11/2020","US Equity","Common stocks","Mid cap","Health Care","US15687V1098","BM9GT61","3,728,136,808","USD","Analyze"
"PINC","Premier Inc Class A","","09/26/2013","US Equity","Common stocks","Mid cap","Health Care","US74051N1028","BDZDRC5","3,726,491,046","USD","Analyze"
"PEGA","Pegasystems Inc","","02/28/2001","US Equity","Common stocks","Mid cap","Information Technology","US7055731035","2675860","3,710,312,433","USD","Analyze"
"ICUI","ICU Medical Inc","","02/20/2001","US Equity","Common stocks","Mid cap","Health Care","US44930G1076","2451918","3,686,131,507","USD","Analyze"
"OMAB","Grupo Aeroportuario-OMA ADRs","","11/29/2006","US Equity","ADRs","Mid cap","Industrials","US4005011022","B1JB4F3","3,656,342,804","USD","Analyze"
"UMPQ","Umpqua Holdings Corp","","03/09/2001","US Equity","Common stocks","Mid cap","Financials","US9042141039","2484389","3,641,342,720","USD","Analyze"
"AEIS","Advanced Energy Industries Inc","","02/05/2001","US Equity","Common stocks","Mid cap","Information Technology","US0079731008","2049175","3,636,319,284","USD","Analyze"
"LYFT","Lyft, Inc. - Class A","","03/21/2019","US Equity","Common stocks","Mid cap","Industrials","US55087P1049","BJT1RW7","3,631,999,901","USD","Analyze"
"IQ","iQIYI Inc. ADRs","","03/29/2018","US Equity","ADRs","Mid cap","Communication Services","US46267X1081","BYWT1W1","3,629,202,272","USD","Analyze"
"BECN","Beacon Roofing Supply Inc","","09/23/2004","US Equity","Common stocks","Mid cap","Industrials","US0736851090","B02TS99","3,626,419,622","USD","Analyze"
"ALTR","Altair Engineering Inc.","","02/11/2013","US Equity","Common stocks","Mid cap","Information Technology","US0213691035","BD6D4Y5","3,607,305,901","USD","Analyze"
"IRTC","Irhythm Technologies Inc","","10/20/2016","US Equity","Common stocks","Mid cap","Health Care","US4500561067","BYT4ST5","3,602,686,945","USD","Analyze"
"PECO","Phillips Edison & Company, Inc.","","01/02/2008","US Equity","REITs","Mid cap","Real Estate","US71844V2016","BN48ZR2","3,558,882,000","USD","Analyze"
"ACT","Enact Holdings, Inc.","","09/15/2021","US Equity","Common stocks","Mid cap","Financials","","BNZFTG9","3,530,260,613","USD","Analyze"
"LITE","Lumentum Holdings Inc","","07/23/2015","US Equity","Common stocks","Mid cap","Information Technology","US55024U1097","BYM9ZP2","3,525,695,000","USD","Analyze"
"ESGR","Enstar Group Ltd","","02/15/2001","US Equity","Common stocks","Mid cap","Financials","BMG3075P1014","B1Q76J2","3,520,572,008","USD","Analyze"
"ZD","Ziff Davis, Inc.","","07/23/1999","US Equity","Common stocks","Mid cap","Communication Services","US48123V1026","B75DGJ3","3,516,635,351","USD","Analyze"
"PI","Impinj Inc","","07/21/2016","US Equity","Common stocks","Mid cap","Information Technology","US4532041096","BYYGJZ9","3,513,943,336","USD","Analyze"
"TFSL","TFS Financial Corp","","04/23/2007","US Equity","Common stocks","Mid cap","Financials","US87240R1077","B1W8J67","3,448,025,679","USD","Analyze"
"PTCT","PTC Therapeutics Inc","","06/20/2013","US Equity","Common stocks","Mid cap","Health Care","US69366J2006","B17VCN9","3,444,952,770","USD","Analyze"
"SYNH","Syneos Health Inc","","11/07/2014","US Equity","Common stocks","Mid cap","Health Care","US87166B1026","BFMZ4V6","3,440,002,282","USD","Analyze"
"EVO","Evotec SE ADRs","","02/05/2004","US Equity","ADRs","Mid cap","Consumer Discretionary","","","3,427,572,889","USD","Analyze"
"FOCS","Focus Financial Partners Inc.","","07/26/2018","US Equity","Common stocks","Mid cap","Financials","US34417P1003","BF7J7H0","3,399,658,201","USD","Analyze"
"SFM","Sprouts Farmers Market Inc","","08/01/2013","US Equity","Common stocks","Mid cap","Consumer Staples","US85208M1027","BCGCR79","3,377,522,434","USD","Analyze"
"LOPE","Grand Canyon Education Inc","","11/20/2008","US Equity","Common stocks","Mid cap","Consumer Discretionary","US38526M1062","B3F1XM1","3,355,670,291","USD","Analyze"
"NARI","Inari Medical, Inc.","","05/22/2020","US Equity","Common stocks","Mid cap","Health Care","US45332Y1091","BLDRF10","3,351,696,946","USD","Analyze"
"SANM","Sanmina Corp","","03/05/2001","US Equity","Common stocks","Mid cap","Information Technology","US8010561020","B92RRW2","3,344,477,838","USD","Analyze"
"DRS","Leonardo DRS, Inc.","","06/24/1985","US Equity","Common stocks","Mid cap","Unknown","","","3,312,400,000","USD","Analyze"
"ISEE","IVERIC bio, Inc.","","09/18/2018","US Equity","Common stocks","Mid cap","Health Care","US46583P1021","BK8Y8K9","3,251,170,634","USD","Analyze"
"SRAD","Sportradar Group AG","","09/14/2021","US Equity","Common stocks","Mid cap","Information Technology","","","3,227,726,963","USD","Analyze"
"WIRE","Encore Wire Corp","","03/12/2001","US Equity","Common stocks","Mid cap","Industrials","US2925621052","2273446","3,211,901,919","USD","Analyze"
"CYTK","Cytokinetics Inc","","04/29/2004","US Equity","Common stocks","Mid cap","Health Care","US23282W6057","BBBSBJ5","3,200,277,579","USD","Analyze"
"NWE","Northwestern Corp","","02/28/2001","US Equity","Common stocks","Mid cap","Utilities","US6680743050","B03PGL4","3,197,665,094","USD","Analyze"
"NYMT","New York Mortgage Trust Inc","","06/24/2004","US Equity","Mortgage REITs","Mid cap","Financials","US6496045013","BR4NQJ4","3,177,432,708","USD","Analyze"
"XM","Qualtrics International Inc.","","06/19/2017","US Equity","Common stocks","Mid cap","Information Technology","US7476012015","BM9PJH9","3,167,978,337","USD","Analyze"
"CRVL","Corvel Corp","","02/12/2001","US Equity","Common stocks","Mid cap","Health Care","US2210061097","2347277","3,149,188,517","USD","Analyze"
"DNLI","Denali Therapeutics Inc.","","12/08/2017","US Equity","Common stocks","Mid cap","Health Care","US24823R1059","BD2B4V0","3,131,284,870","USD","Analyze"
"TIGO","Millicom International Cellular S.A.","","01/09/2019","US Equity","Common stocks","Mid cap","Communication Services","","","3,121,826,973","USD","Analyze"
"UCBI","United Community Banks Inc","","12/31/2012","US Equity","Common stocks","Mid cap","Financials","US90984P3038","2862156","3,110,461,684","USD","Analyze"
"REGI","Renewable Energy Inc","","01/19/2012","US Equity","Common stocks","Mid cap","Energy","US75972A3014","B7577T2","3,103,168,512","USD","Analyze"
"MEOH","Methanex Corporation","","09/17/2001","US Equity","Common stocks","Mid cap","Materials","","","3,091,248,449","USD","Analyze"
"PGNY","Progyny, Inc.","","10/25/2019","US Equity","Common stocks","Mid cap","Health Care","US74340E1038","BKWD3M9","3,086,150,931","USD","Analyze"
"AMBA","Ambarella Inc","","10/10/2012","US Equity","Common stocks","Mid cap","Information Technology","KYG037AX1015","B7KH3G6","3,077,682,332","USD","Analyze"
"PRVA","Privia Health Group, Inc.","","04/29/2021","US Equity","Common stocks","Mid cap","Health Care","US74276R1023","BMDP209","3,066,983,192","USD","Analyze"
"HWC","Hancock Whitney Corp","","06/03/2013","US Equity","Common stocks","Mid cap","Financials","US4101201097","2415497","3,053,693,748","USD","Analyze"
"PTON","Peloton Interactive, Inc. Class A","","08/10/1998","US Equity","Common stocks","Mid cap","Consumer Discretionary","US70614W1009","BJ7WJS2","3,038,996,313","USD","Analyze"
"BLKB","Blackbaud Inc","","07/22/2004","US Equity","Common stocks","Mid cap","Information Technology","US09227Q1004","2458878","3,036,498,798","USD","Analyze"
"AY","Atlantica Yield Plc","","06/13/2014","US Equity","Common stocks","Mid cap","Utilities","GB00BLP5YB54","BLP5YB5","3,036,004,301","USD","Analyze"
"FIBK","First Interstate Bancsystem Inc Class A","","03/24/2010","US Equity","Common stocks","Mid cap","Financials","US32055Y2019","B4RGHN0","3,035,060,022","USD","Analyze"
"PCVX","Vaxcyte, Inc.","","06/12/2020","US Equity","Common stocks","Mid cap","Health Care","US92243G1085","BKPVGH6","3,031,677,579","USD","Analyze"
"ABCM","Abcam plc ADRs","","10/22/2020","US Equity","ADRs","Mid cap","Health Care","","BMF7DY4","3,024,594,956","USD","Analyze"
"FLYW","Flywire Corp","","05/26/2021","US Equity","Common stocks","Mid cap","Information Technology","US3024921039","BMBP1Q0","3,012,911,398","USD","Analyze"
"VIR","Vir Biotechnology, Inc.","","12/16/2013","US Equity","Common stocks","Mid cap","Health Care","US92764N1028","BK4PZ38","2,972,408,497","USD","Analyze"
"NVMI","Nova Measuring Instruments Ltd.","","02/11/2013","US Equity","Common stocks","Mid cap","Information Technology","IL0010845571","2577740","2,972,237,253","USD","Analyze"
"ACAD","Acadia Pharmaceuticals Inc","","05/27/2004","US Equity","Common stocks","Mid cap","Health Care","US0042251084","2713317","2,972,056,971","USD","Analyze"
"SSRM","SSR Mining Inc.","","08/03/2017","US Equity","Common stocks","Mid cap","Materials","CA7847301032","BF7MQ72","2,971,182,212","USD","Analyze"
"KLIC","Kulicke And Soffa Industries Inc","","02/22/2001","US Equity","Common stocks","Mid cap","Information Technology","US5012421013","2498001","2,969,877,981","USD","Analyze"
"INDB","Independent Bank Corp","","02/20/2001","US Equity","Common stocks","Mid cap","Financials","US4538361084","2447821","2,941,833,473","USD","Analyze"
"CCOI","Cogent Communications Holdings Inc","","02/05/2002","US Equity","Common stocks","Mid cap","Communication Services","US19239V3024","B06RWD1","2,930,011,636","USD","Analyze"
"QFIN","360 Finance, Inc. ADRs","","12/14/2018","US Equity","ADRs","Mid cap","Financials","US88557W1018","BFMV9Y2","2,924,248,810","USD","Analyze"
"RELY","Remitly Global, Inc.","","07/25/2017","US Equity","Common stocks","Mid cap","Information Technology","","BNZJHH8","2,884,582,409","USD","Analyze"
"RUSHA","Rush Enterprises Inc Class A","","07/10/2002","US Equity","Common stocks","Mid cap","Industrials","US7818462092","2966876","2,877,694,732","USD","Analyze"
"RUSHB","Rush Enterprises Inc Class B","","06/07/1996","US Equity","Common stocks","Mid cap","Industrials","US7818463082","2966865","2,877,694,732","USD","Analyze"
"AZTA","Azenta, Inc.","","02/02/1995","US Equity","Common stocks","Mid cap","Health Care","US1143401024","2145460","2,874,699,443","USD","Analyze"
"OTTR","Otter Tail Corp","","02/28/2001","US Equity","Common stocks","Mid cap","Utilities","US6896481032","2664103","2,854,273,671","USD","Analyze"
"GT","Goodyear Tire & Rubber","","02/06/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","US3825501014","2378200","2,852,463,999","USD","Analyze"
"UMBF","UMB Financial Corp","","03/09/2001","US Equity","Common stocks","Mid cap","Financials","US9027881088","2918510","2,846,228,803","USD","Analyze"
"VRNS","Varonis Systems Inc","","02/28/2014","US Equity","Common stocks","Mid cap","Information Technology","US9222801022","BJZ2ZR5","2,817,390,859","USD","Analyze"
"DOOO","BRP Inc.","","11/05/2013","US Equity","Common stocks","Mid cap","Consumer Discretionary","","","2,791,415,286","USD","Analyze"
"MXL","Maxlinear Inc","","03/24/2010","US Equity","Common stocks","Mid cap","Information Technology","US57776J1007","B3RDWC8","2,780,516,034","USD","Analyze"
"JJSF","J And J Snack Foods Corp","","02/21/2001","US Equity","Common stocks","Mid cap","Consumer Staples","US4660321096","2469171","2,778,638,185","USD","Analyze"
"MRCY","Mercury Systems Inc","","02/26/2001","US Equity","Common stocks","Mid cap","Industrials","US5893781089","2144047","2,774,651,652","USD","Analyze"
"KNBE","KnowBe4, Inc.","","04/22/2021","US Equity","Common stocks","Mid cap","Information Technology","US49926T1043","BMVWBY9","2,767,920,128","USD","Analyze"
"WB","Weibo Corp ADRs","","04/17/2014","US Equity","ADRs","Mid cap","Communication Services","US9485961018","BLLJ4H7","2,765,314,530","USD","Analyze"
"BHF","Brighthouse Financial","","07/17/2017","US Equity","Common stocks","Mid cap","Financials","US10922N1037","BF429K9","2,764,060,344","USD","Analyze"
"AXNX","Axonics Modulation Technologies, Inc.","","10/31/2018","US Equity","Common stocks","Mid cap","Health Care","US05465P1012","BGDQ8B3","2,762,987,135","USD","Analyze"
"SLM","Sallie Mae","","09/23/1983","US Equity","Common stocks","Mid cap","Financials","US78442P1066","2101967","2,756,789,950","USD","Analyze"
"INTA","Intapp, Inc.","","09/19/2018","US Equity","Common stocks","Mid cap","Information Technology","US45827U1097","BP7L594","2,736,864,946","USD","Analyze"
"PSEC","Prospect Capital Corp","","07/27/2004","US Equity","BDCs","Mid cap","Financials","","B020VX7","2,713,027,367","USD","Analyze"
"ACIW","ACI Worldwide Inc","","02/02/2001","US Equity","Common stocks","Mid cap","Information Technology","US0044981019","2889155","2,698,463,664","USD","Analyze"
"HLNE","Hamilton Lane Inc Class A","","03/01/2017","US Equity","Common stocks","Mid cap","Financials","US4074971064","BF0SR29","2,695,114,738","USD","Analyze"
"PZZA","Papa Johns International Inc","","08/06/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","US6988131024","2696117","2,683,212,413","USD","Analyze"
"FWRD","Forward Air Corp","","02/20/2001","US Equity","Common stocks","Mid cap","Industrials","US3498531017","2510790","2,677,640,124","USD","Analyze"
"BANF","Bancfirst Corp","","04/01/1993","US Equity","Common stocks","Mid cap","Financials","US05945F1030","2078782","2,677,329,354","USD","Analyze"
"WERN","Werner Enterprises Inc","","03/12/2001","US Equity","Common stocks","Mid cap","Industrials","US9507551086","2948852","2,675,428,682","USD","Analyze"
"SHOO","Steven Madden Ltd","","12/13/1993","US Equity","Common stocks","Mid cap","Consumer Discretionary","US5562691080","2553911","2,674,681,606","USD","Analyze"
"NVEI","Nuvei Corporation","","10/27/2020","US Equity","Common stocks","Mid cap","Information Technology","","BMFNHJ5","2,673,988,683","USD","Analyze"
"HUBG","Hub Group Inc Class A","","02/20/2001","US Equity","Common stocks","Mid cap","Industrials","US4433201062","2407632","2,669,974,126","USD","Analyze"
"GO","Grocery Outlet Holding Corp.","","06/20/2019","US Equity","Common stocks","Mid cap","Consumer Staples","US39874R1014","BK1KWF7","2,668,719,285","USD","Analyze"
"LFST","LifeStance Health Group, Inc.","","06/10/2021","US Equity","Common stocks","Mid cap","Health Care","US53228F1012","BN0TRB7","2,660,936,381","USD","Analyze"
"MGEE","MGE Energy Inc","","02/26/2001","US Equity","Common stocks","Mid cap","Utilities","US55277P1049","2554163","2,631,608,435","USD","Analyze"
"FHB","First Hawaiian Inc","","08/04/2016","US Equity","Common stocks","Mid cap","Financials","US32051X1081","BDC6HG1","2,619,307,261","USD","Analyze"
"PLXS","Plexus Corp","","03/01/2001","US Equity","Common stocks","Mid cap","Information Technology","US7291321005","2692160","2,618,438,693","USD","Analyze"
"BPMC","Blueprint Medicines Corp","","04/30/2015","US Equity","Common stocks","Mid cap","Health Care","US09627Y1091","BWY52P3","2,615,881,874","USD","Analyze"
"LGIH","LGI Homes, Inc.","","11/07/2013","US Equity","Common stocks","Mid cap","Consumer Discretionary","US50187T1060","BG3G1B4","2,614,362,656","USD","Analyze"
"DSEY","Diversey Holdings, Ltd.","","03/25/2021","US Equity","Common stocks","Mid cap","Materials","KYG289231030","BNTJ2L3","2,609,595,985","USD","Analyze"
"DNUT","Krispy Kreme, Inc.","","07/01/2021","US Equity","Common stocks","Mid cap","Consumer Discretionary","US50101L1061","BL97B49","2,608,912,000","USD","Analyze"
"DCT","Duck Creek Technologies","","01/04/2019","US Equity","Common stocks","Mid cap","Information Technology","US2641201064","BMFLXR9","2,598,484,212","USD","Analyze"
"RARE","Ultragenyx Pharmaceutical Inc","","01/31/2014","US Equity","Common stocks","Mid cap","Health Care","US90400D1081","BJ62Z18","2,597,315,326","USD","Analyze"
"IBOC","International Bancshares Corp","","02/20/2001","US Equity","Common stocks","Mid cap","Financials","US4590441030","2243911","2,585,836,348","USD","Analyze"
"PDCO","Patterson Companies Inc","","02/28/2001","US Equity","Common stocks","Mid cap","Health Care","US7033951036","2672689","2,580,468,280","USD","Analyze"
"ARWR","Arrowhead Pharmaceuticals Inc","","02/06/2001","US Equity","Common stocks","Mid cap","Health Care","US04280A1007","BYQBFJ8","2,564,784,660","USD","Analyze"
"DORM","Dorman Products Inc","","02/13/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","US2582781009","2718594","2,554,651,755","USD","Analyze"
"OLPX","Olaplex Holdings, Inc.","","09/30/2021","US Equity","Common stocks","Mid cap","Consumer Staples","","BNKJ933","2,542,395,371","USD","Analyze"
"PRTA","Prothena Plc","","12/21/2012","US Equity","Common stocks","Mid cap","Health Care","IE00B91XRN20","B91XRN2","2,526,772,342","USD","Analyze"
"ATAT","Atour Lifestyle Holdings Ltd","","11/10/2022","US Equity","Common stocks","Mid cap","Unknown","","","2,526,556,241","USD","Analyze"
"INMD","InMode Ltd.","","12/31/1997","US Equity","Common stocks","Mid cap","Health Care","IL0011595993","BK5Z9R9","2,526,186,586","USD","Analyze"
"MSTR","Microstrategy Inc Class A","","02/26/2001","US Equity","Common stocks","Mid cap","Information Technology","US5949724083","2974329","2,523,947,478","USD","Analyze"
"OMCL","Omnicell Inc","","08/07/2001","US Equity","Common stocks","Mid cap","Health Care","US68213N1090","2789523","2,520,213,139","USD","Analyze"
"GH","Guardant Health Inc","","10/04/2018","US Equity","Common stocks","Mid cap","Health Care","US40131M1099","BFXC911","2,513,208,208","USD","Analyze"
"CVCO","Cavco Industries Inc","","06/26/2003","US Equity","Common stocks","Mid cap","Consumer Discretionary","US1495681074","2787022","2,512,218,200","USD","Analyze"
"CVET","Covetrus, Inc.","","02/07/2019","US Equity","Common stocks","Mid cap","Health Care","US22304C1009","BHZSB82","2,512,096,256","USD","Analyze"
"BMBL","Bumble","","02/11/2021","US Equity","Common stocks","Mid cap","Communication Services","US12047B1052","BMZ2WT7","2,492,737,212","USD","Analyze"
"CBRL","Cracker Barrel Old Country Store","","02/09/2001","US Equity","Common stocks","Mid cap","Consumer Discretionary","US22410J1060","2231091","2,489,971,428","USD","Analyze"
"GLPG","Galapagos NV ADRs","","07/07/2008","US Equity","ADRs","Mid cap","Health Care","US36315X1019","B292NQ7","2,478,048,634","USD","Analyze"
"CSIQ","Canadian Solar Inc.","","11/09/2006","US Equity","Common stocks","Mid cap","Energy","CA1366351098","B1GKCH1","2,461,671,969","USD","Analyze"
"IOSP","Innospec Inc","","02/21/2001","US Equity","Common stocks","Mid cap","Materials","US45768S1050","2245597","2,456,493,317","USD","Analyze"
"HCM","Hutchison China Meditech ADRs","","03/16/2016","US Equity","ADRs","Mid cap","Health Care","US44842L1035","BYXV9H7","2,455,961,000","USD","Analyze"
"ABCB","Ameris Bancorp","","02/01/2001","US Equity","Common stocks","Mid cap","Financials","US03076K1088","2038849","2,454,843,069","USD","Analyze"
"NCNO","nCino, Inc.","","07/14/2020","US Equity","Common stocks","Mid cap","Information Technology","US63947X1019","BMC8TD1","2,453,862,958","USD","Analyze"
"CATY","Cathay General Bancorp","","02/09/2001","US Equity","Common stocks","Mid cap","Financials","US1491501045","2264235","2,453,848,959","USD","Analyze"
"SONO","Sonos Inc","","08/02/2018","US Equity","Common stocks","Mid cap","Consumer Discretionary","US83570H1086","BYWPZW7","2,450,173,250","USD","Analyze"
"CVLT","Commvault Systems Inc","","09/22/2006","US Equity","Common stocks","Mid cap","Information Technology","US2041661024","B142B38","2,449,986,242","USD","Analyze"
"PRGS","Progress Software Corp","","03/02/2001","US Equity","Common stocks","Mid cap","Information Technology","US7433121008","2705198","2,445,314,629","USD","Analyze"
"RRR","Red Rock Resorts Class A","","04/27/2016","US Equity","Common stocks","Mid cap","Consumer Discretionary","US75700L1089","BYY9947","2,439,076,942","USD","Analyze"
"ALRM","Alarm.Com Holdings Inc","","06/26/2015","US Equity","Common stocks","Mid cap","Information Technology","US0116421050","BYN7H26","2,421,992,117","USD","Analyze"
"OZON","Ozon Holdings PLC ADRs","","03/01/1994","US Equity","ADRs","Mid cap","Consumer Discretionary","US69269L1044","BN10NX3","2,416,535,296","USD","Analyze"
"JAMF","Jamf Holding Corp.","","01/07/2016","US Equity","Common stocks","Mid cap","Information Technology","US47074L1052","BL9X5X4","2,403,912,745","USD","Analyze"
